loc1,loc2,para1,dow,para2,para3,para4,price
5,54,3,Fri,676,5000.0,4.5,303.33
1,19,1,Thu,155,20000.0,13.6,250.0
9,95,1,Wed,310,2000.0,2.8,137.5
5,59,1,Wed,597,9321.0,9.0,420.0
2,25,1,Thu,788,850.0,1.4,240.0
6,66,1,Tue,438,1200.0,6.8,185.35
7,74,1,Wed,605,8500.0,13.6,720.0
0,06,1,Tue,242,24186.0,13.6,300.0
2,20,1,Thu,352,357.6,2.4,100.0
3,34,1,Thu,480,3726.0,4.8,280.0
2,21,1,Tue,314,18000.0,13.6,400.0
7,70,0,Tue,215,10000.0,13.6,310.0
0,04,1,Mon,340,16000.0,13.6,430.0
2,27,1,Wed,500,11400.0,6.8,295.0
9,98,3,Fri,312,2700.0,3.6,280.0
1,15,3,Fri,629,4115.0,13.6,770.0
1,13,1,Mon,366,6500.0,3.0,230.0
9,99,1,Mon,397,4920.0,8.0,315.0
6,63,1,Tue,556,4305.0,4.8,350.0
9,99,1,Mon,383,7060.0,6.0,260.0
9,90,1,Thu,202,4537.0,4.0,177.5
1,15,1,Tue,986,20558.0,13.6,1250.0
0,04,0,Thu,16,6500.0,13.6,200.0
2,21,1,Tue,403,2300.0,13.5,420.0
8,81,1,Mon,750,10000.0,6.4,460.0
1,16,3,Fri,811,24000.0,13.6,950.0
8,89,1,Wed,508,1200.0,2.0,170.0
2,27,1,Thu,352,23860.0,7.2,500.0
7,71,3,Fri,423,15000.0,13.6,550.0
2,25,1,Tue,315,7500.0,6.8,240.0
0,08,1,Tue,321,17000.0,13.6,600.0
1,19,0,Tue,158,23853.0,13.6,240.0
3,39,1,Wed,388,12000.0,6.8,325.0
0,01,2,Wed,1288,8000.0,6.0,1325.0
0,07,1,Mon,450,3130.0,1.2,233.33
8,81,3,Fri,455,24000.0,13.6,751.53
2,21,1,Mon,200,6500.0,6.0,280.0
1,15,1,Tue,471,9126.0,13.6,610.0
4,40,1,Wed,591,2600.0,5.2,400.0
5,50,1,Mon,587,1706.0,3.6,230.0
3,32,1,Tue,383,19757.0,13.6,500.0
0,01,1,Wed,618,960.0,6.4,210.0
2,23,1,Wed,211,15165.0,6.8,210.0
6,64,3,Fri,701,1364.0,4.0,350.0
1,12,1,Wed,561,13602.0,13.6,735.0
2,22,1,Wed,322,19200.0,12.8,420.0
6,68,1,Wed,621,3656.0,4.0,263.33
6,66,1,Wed,306,22368.6,13.6,390.0
2,21,3,Fri,654,6897.0,7.0,500.0
5,50,1,Mon,560,7132.0,13.6,650.0
8,86,1,Mon,253,900.0,1.2,200.0
4,47,1,Wed,570,3000.0,7.0,500.0
0,09,1,Thu,519,7200.0,13.6,550.0
3,31,1,Wed,355,11268.0,6.8,230.0
7,73,1,Mon,371,13000.0,13.6,800.0
1,14,0,Fri,349,15000.0,13.6,460.0
6,68,1,Tue,433,7571.0,8.4,270.0
2,20,1,Wed,638,5896.0,4.8,410.0
9,93,1,Wed,695,11795.0,4.8,366.67
0,0L,2,Wed,1127,10000.0,13.6,750.0
2,22,1,Thu,296,3593.0,2.0,153.33
3,31,1,Tue,344,24520.0,13.6,400.0
7,78,0,Thu,120,12428.0,13.6,400.0
6,60,1,Mon,685,17424.0,13.6,660.0
7,75,1,Tue,391,3300.0,3.0,290.0
7,76,1,Tue,196,6500.0,6.5,278.19
0,06,1,Thu,379,15660.0,13.6,420.0
3,34,1,Thu,605,17500.0,13.6,400.0
5,57,0,Tue,423,2700.0,3.6,649.78
5,53,1,Wed,615,8240.0,4.8,333.33
0,01,3,Fri,205,15000.0,13.6,350.0
8,80,1,Mon,794,7000.0,13.6,820.0
3,31,3,Fri,292,5000.0,13.6,400.0
1,14,1,Fri,447,15000.0,13.6,850.0
9,91,1,Thu,427,1200.0,10.0,510.0
0,01,1,Tue,481,15000.0,13.6,440.0
0,04,1,Wed,316,24500.0,13.6,240.0
0,06,3,Fri,333,22000.0,13.6,270.0
1,15,1,Tue,727,10000.0,13.6,950.0
7,76,4,Fri,307,5709.0,10.0,450.0
2,22,1,Thu,230,2103.0,6.0,255.0
2,21,1,Mon,794,5200.0,5.2,343.33
2,24,1,Wed,668,6600.0,12.0,750.0
9,92,1,Thu,728,15000.0,8.0,750.0
3,32,1,Thu,610,1000.0,6.0,750.0
3,33,1,Tue,418,1576.0,6.0,430.0
6,69,1,Thu,340,492.0,3.0,300.0
2,28,3,Fri,501,2058.9,1.85,261.67
6,64,0,Fri,348,24000.0,13.6,430.0
6,65,1,Mon,552,12000.0,7.0,337.5
8,83,1,Wed,484,11950.0,13.6,580.0
6,63,1,Mon,498,6861.0,13.6,1150.0
4,46,1,Tue,582,1190.0,7.2,420.0
1,18,0,Fri,217,4000.0,7.0,290.0
2,22,1,Thu,748,14812.0,8.0,590.0
2,24,1,Thu,392,10890.0,7.6,390.0
0,09,0,Tue,381,2400.0,10.0,1000.0
8,87,1,Mon,669,11852.0,16.0,520.0
1,14,3,Fri,600,15000.0,13.6,700.0
7,71,1,Tue,702,5500.0,5.2,350.0
3,35,1,Thu,200,24500.0,13.6,300.0
4,48,3,Fri,372,9430.0,13.6,520.0
9,90,1,Mon,328,1827.0,1.6,250.0
0,01,1,Mon,577,1080.0,5.5,693.0
9,94,1,Wed,414,2760.0,3.2,250.0
6,67,3,Fri,620,1008.0,13.6,375.0
5,50,1,Wed,384,1300.0,3.6,280.0
0,06,1,Tue,419,16000.0,10.5,400.0
1,15,1,Mon,639,4080.0,13.6,730.0
2,23,4,Thu,227,24500.0,13.6,265.0
7,76,0,Thu,424,3900.0,13.6,580.0
9,92,3,Fri,213,1500.0,2.5,86.0
1,14,3,Fri,602,15000.0,13.6,870.0
3,37,1,Thu,380,24459.0,13.6,427.5
4,49,1,Wed,379,1980.0,1.0,197.5
6,66,1,Tue,534,8000.0,13.6,600.0
4,48,3,Fri,238,20000.0,13.6,240.0
3,35,1,Tue,420,774.0,1.6,240.0
0,09,2,Mon,651,5970.0,2.4,350.0
0,04,0,Thu,350,24000.0,9.6,280.0
0,06,0,Wed,37,6000.0,10.0,420.0
2,21,1,Wed,295,4113.0,2.0,100.0
1,14,1,Tue,599,2840.0,2.0,180.0
1,12,0,Thu,303,18720.0,13.6,390.0
2,23,1,Wed,156,24500.0,13.6,400.0
9,95,3,Fri,415,24000.0,13.6,320.0
2,23,1,Mon,743,20031.0,13.6,890.0
1,14,0,Thu,212,2400.0,9.7,500.0
1,16,1,Fri,141,11764.0,6.8,195.0
7,70,1,Mon,271,7000.0,2.0,196.67
3,39,1,Thu,250,10500.0,6.8,180.0
5,54,1,Wed,407,7400.0,10.0,520.0
2,28,1,Tue,297,6000.0,13.6,470.0
4,46,1,Mon,635,20000.0,13.6,800.0
4,41,1,Tue,605,22420.0,13.6,800.0
8,88,3,Fri,772,24000.0,12.8,830.0
3,37,3,Fri,520,1714.0,1.1,310.0
1,14,1,Wed,429,5000.0,4.0,290.0
3,39,1,Tue,104,2600.0,13.6,220.0
2,21,1,Mon,351,19387.0,27.2,460.0
5,50,1,Thu,337,3468.0,11.2,680.0
3,39,1,Mon,579,20000.0,13.6,700.0
1,14,3,Fri,455,1700.0,2.6,300.0
0,06,3,Fri,562,6000.0,4.53,133.33
1,19,1,Wed,436,2340.0,5.5,170.0
8,89,1,Wed,574,10000.0,13.6,250.0
0,06,4,Fri,766,15375.0,13.6,1150.0
9,95,1,Thu,447,24500.0,10.4,510.0
0,01,0,Wed,312,18300.0,13.6,435.0
0,09,1,Thu,1235,600.0,1.2,700.0
2,21,1,Thu,554,1290.0,11.6,640.0
2,22,1,Thu,227,25000.0,13.6,340.0
4,40,1,Wed,557,24729.0,12.0,630.0
1,16,0,Fri,151,2500.0,5.1,233.41
7,78,3,Fri,578,1500.0,2.4,283.33
1,18,1,Mon,656,5600.0,6.8,350.0
5,51,1,Thu,227,3455.0,9.0,360.0
5,52,3,Fri,22,8540.0,4.4,470.0
5,59,1,Tue,487,9031.0,5.0,350.0
4,48,2,Wed,470,24000.0,13.6,630.0
7,74,1,Wed,420,1276.0,3.5,220.0
7,76,1,Tue,194,3902.0,5.0,105.0
4,42,3,Fri,605,1830.0,4.7,400.0
2,23,1,Mon,300,14200.0,6.67,220.0
6,67,1,Thu,176,7000.0,9.6,290.0
3,31,1,Mon,299,4400.0,4.0,270.0
4,42,1,Thu,573,15000.0,13.6,630.0
0,08,0,Fri,523,20000.0,10.8,600.0
5,56,1,Mon,430,13400.0,13.6,510.0
2,28,1,Tue,241,11019.0,7.6,250.0
3,31,0,Mon,235,20000.0,13.6,350.0
4,40,1,Mon,611,6600.0,4.4,370.0
6,63,3,Fri,540,2500.0,5.1,380.0
9,97,3,Fri,335,7200.0,12.0,450.0
0,05,2,Tue,730,7590.0,13.2,710.0
7,72,0,Tue,118,18000.0,13.6,230.0
9,93,0,Thu,304,3500.0,6.0,400.0
6,67,1,Mon,634,4233.0,6.8,260.0
0,06,1,Tue,215,5689.0,13.6,670.0
3,30,1,Tue,289,23386.0,13.6,400.0
2,28,4,Fri,926,6981.0,3.2,412.5
2,21,1,Wed,476,2815.0,10.4,500.0
8,83,2,Wed,27,18106.0,13.6,900.0
1,14,1,Mon,591,23900.0,13.6,750.0
7,77,1,Tue,682,23825.0,13.6,610.0
6,67,1,Tue,619,2500.0,4.8,155.0
8,81,1,Wed,569,7200.0,9.6,520.0
0,09,1,Mon,130,1969.0,1.8,140.0
0,06,0,Mon,16,10000.0,7.0,205.0
4,47,1,Tue,523,5918.0,4.0,275.0
0,08,1,Tue,141,5000.0,1.5,250.0
6,66,3,Fri,526,20000.0,13.6,670.0
9,92,1,Tue,378,1300.0,4.2,360.0
4,42,1,Tue,517,2001.0,6.8,400.0
2,20,1,Tue,330,4969.0,4.4,240.0
2,23,1,Thu,292,23999.0,13.6,425.0
8,87,1,Tue,657,8579.0,8.0,365.0
1,14,1,Tue,597,10000.0,13.6,880.0
0,03,1,Wed,607,5381.0,2.4,270.0
0,09,0,Mon,249,10800.0,13.6,900.0
7,74,1,Mon,429,10000.0,4.0,300.0
6,69,4,Thu,770,23510.0,13.6,1000.0
5,59,3,Fri,487,3000.0,9.5,500.0
8,88,3,Fri,621,3960.0,8.8,385.0
1,12,3,Fri,554,10449.0,6.0,700.0
8,85,3,Fri,394,6000.0,6.0,350.0
6,67,1,Wed,625,2292.0,12.8,293.33
1,15,3,Fri,564,24500.0,13.6,1100.0
1,10,1,Mon,427,15774.0,13.4,400.0
7,76,3,Fri,515,15000.0,13.6,560.0
6,66,3,Fri,224,2550.0,7.0,260.0
7,73,1,Tue,342,11680.0,7.0,480.0
9,96,1,Tue,297,450.0,1.2,175.0
4,40,1,Mon,604,6371.0,12.8,720.0
1,15,1,Mon,320,6025.0,5.2,260.0
3,34,1,Thu,172,23022.0,13.6,334.0
5,54,3,Fri,680,3000.0,2.7,194.0
7,74,0,Fri,184,6000.0,4.0,115.54
0,06,1,Thu,584,10340.0,6.8,190.0
3,35,1,Wed,327,1525.0,2.6,230.0
4,42,1,Tue,517,7500.0,10.0,500.0
1,15,1,Tue,356,24004.0,13.6,250.0
7,74,3,Fri,426,2100.0,4.0,230.0
2,21,1,Tue,290,12816.0,13.6,400.0
9,91,0,Thu,281,4410.0,5.6,340.0
7,79,1,Thu,835,7000.0,4.6,450.0
8,87,1,Tue,705,23000.0,8.0,405.0
2,21,6,Thu,16,10000.0,11.0,362.0
0,06,2,Mon,711,10778.0,13.6,730.0
7,79,1,Mon,134,3500.0,13.6,300.0
0,01,1,Tue,495,23780.0,13.6,570.0
9,99,1,Tue,347,4000.0,2.4,235.0
0,08,4,Fri,420,880.0,7.0,490.0
2,20,1,Thu,603,24000.0,13.6,680.0
1,14,1,Mon,787,23681.0,13.6,950.0
4,42,3,Fri,573,2650.0,5.6,350.0
1,13,0,Mon,16,4542.0,10.2,200.0
6,66,1,Thu,265,23000.0,13.6,340.0
0,01,0,Wed,233,20000.0,13.6,275.0
5,52,1,Mon,361,16460.0,13.6,640.0
0,08,1,Mon,561,11162.0,13.6,400.0
9,96,1,Mon,212,1400.0,4.2,200.0
8,89,1,Mon,548,12000.0,6.8,390.0
9,91,1,Wed,595,6500.0,6.2,500.0
2,22,1,Thu,629,1000.0,1.2,300.0
9,95,3,Fri,628,8900.0,2.8,365.0
7,76,1,Tue,652,1300.0,1.2,300.0
3,31,3,Fri,268,22000.0,13.6,410.0
0,06,1,Tue,525,23644.0,13.6,640.0
0,06,1,Mon,21,24350.0,13.6,760.0
3,31,1,Wed,306,1000.0,1.0,245.0
9,99,1,Wed,770,7150.0,4.5,570.0
1,16,1,Mon,669,2080.0,9.0,230.0
1,19,1,Tue,389,5400.0,4.0,275.0
3,31,1,Tue,435,8000.0,4.0,390.0
9,99,1,Wed,376,20000.0,13.6,490.0
2,27,1,Tue,605,5000.0,13.6,910.0
0,01,1,Mon,333,19903.0,13.6,475.0
1,13,1,Mon,529,10200.0,5.5,223.33
1,13,1,Mon,285,5200.0,4.6,210.0
2,21,1,Tue,349,2835.0,3.6,175.0
4,44,1,Wed,501,3500.0,4.0,320.0
7,71,1,Mon,624,14200.0,13.6,740.0
4,49,3,Fri,247,3998.0,1.6,290.0
0,07,3,Fri,204,2000.0,8.5,250.0
8,89,1,Wed,134,7629.0,6.8,190.0
4,48,3,Fri,372,6880.0,13.6,490.0
2,25,1,Tue,347,12500.0,13.6,400.0
2,21,3,Fri,566,1581.0,4.0,275.0
3,30,1,Fri,234,22000.0,13.6,650.0
0,06,1,Wed,518,12258.0,13.2,790.0
0,08,1,Tue,803,1224.0,1.2,690.0
0,01,1,Tue,312,24000.0,13.6,435.0
3,38,3,Fri,155,1100.0,4.0,200.0
3,30,1,Mon,574,1122.0,2.6,350.0
2,21,1,Mon,322,9366.0,13.6,430.0
5,58,1,Wed,242,24500.0,13.6,580.0
2,22,1,Tue,635,12360.0,13.6,780.0
3,31,1,Wed,379,3000.0,2.5,550.0
0,09,1,Tue,594,24608.0,13.6,640.0
1,16,1,Thu,585,12000.0,6.8,300.0
5,50,3,Fri,591,3168.0,2.0,325.0
2,23,1,Wed,367,21688.0,13.6,410.0
9,91,3,Fri,453,18460.0,2.4,575.0
0,04,1,Wed,552,25000.0,26.0,670.0
6,67,3,Fri,1304,21607.0,13.6,1950.0
2,23,1,Wed,202,4067.0,6.6,130.73
5,55,1,Tue,362,909.0,4.4,345.0
7,73,1,Tue,219,400.0,2.6,200.0
8,81,1,Tue,617,24200.0,13.6,620.0
2,24,1,Thu,217,7060.0,13.6,370.0
0,09,1,Mon,695,9861.0,13.6,800.0
0,04,1,Wed,317,24000.0,13.6,450.0
2,21,1,Wed,608,6883.0,13.6,730.0
2,21,1,Wed,382,5739.0,12.0,442.52
0,09,1,Mon,525,21800.0,13.6,500.0
7,76,3,Fri,447,4950.0,4.6,320.0
9,98,1,Wed,445,6600.0,4.5,513.84
3,30,1,Mon,289,21456.0,13.6,400.0
1,15,0,Tue,144,2500.0,3.4,120.27
2,22,1,Thu,558,2476.0,6.88,450.0
4,49,1,Tue,328,8640.0,10.8,250.0
0,04,1,Thu,298,21988.0,13.6,300.0
2,22,3,Fri,475,6000.0,3.4,200.0
4,40,1,Tue,331,1016.0,1.6,325.0
0,06,1,Mon,463,2348.0,4.0,340.0
1,19,1,Mon,184,20000.0,13.6,275.0
2,22,1,Wed,628,6624.0,12.8,690.0
3,30,1,Mon,269,20440.0,13.6,360.0
3,34,1,Tue,304,4600.0,5.3,450.0
1,19,1,Wed,208,25000.0,13.6,275.0
7,73,1,Wed,636,4680.0,24.0,700.0
4,42,2,Mon,40,4199.0,13.6,1550.0
5,53,0,Thu,216,2627.0,5.2,295.0
7,79,3,Fri,532,22680.0,13.6,589.68
9,95,1,Mon,351,1680.0,2.8,300.0
5,57,2,Sat,545,10350.0,13.6,850.0
9,98,3,Fri,365,8028.0,6.0,300.0
1,12,1,Mon,497,20000.0,13.6,720.0
8,86,1,Mon,400,15182.0,12.0,800.0
4,41,3,Fri,411,16451.0,13.6,550.0
8,86,1,Wed,16,2299.0,13.6,460.0
2,21,1,Tue,508,6211.0,13.6,630.0
0,01,1,Tue,362,2000.0,4.0,265.0
9,90,0,Tue,434,1616.9,3.0,333.5
3,30,1,Tue,308,15000.0,13.6,500.0
2,21,1,Mon,710,1440.0,4.0,465.0
2,21,3,Fri,304,3000.0,2.5,130.0
2,21,3,Fri,343,4590.0,8.0,290.0
9,90,1,Thu,159,20400.0,13.6,320.0
6,67,1,Tue,625,1810.0,15.6,360.0
4,47,1,Tue,638,4000.0,4.0,300.0
7,70,1,Thu,631,2341.0,3.6,217.5
1,15,1,Thu,253,2274.0,6.5,200.0
0,01,1,Mon,300,1400.0,6.0,380.0
5,50,0,Fri,337,6800.0,13.2,680.0
0,06,1,Wed,243,22692.0,13.6,445.0
9,94,1,Thu,626,745.0,1.6,133.33
9,94,4,Fri,567,560.0,5.0,112.17
2,20,1,Mon,235,24000.0,13.6,300.0
2,24,9,Tue,413,7260.0,13.6,530.0
3,30,1,Thu,283,4000.0,7.0,280.0
2,21,1,Thu,613,3025.0,4.9,650.0
1,19,3,Fri,193,20000.0,13.6,275.0
4,40,1,Mon,542,7095.0,4.0,276.67
3,30,3,Fri,265,13549.0,13.6,360.0
4,48,1,Tue,561,2800.0,2.8,400.0
6,66,3,Fri,391,24583.0,13.6,700.0
2,21,1,Mon,610,4086.0,13.6,720.0
3,38,1,Wed,25,545.0,2.0,200.0
0,09,1,Thu,381,1500.0,4.5,480.0
1,14,1,Wed,364,3845.0,3.0,200.0
1,19,1,Thu,229,10000.0,13.6,230.0
8,80,1,Thu,497,5600.0,13.6,590.0
8,85,1,Tue,548,8000.0,7.2,365.0
9,96,1,Wed,404,19953.0,13.6,520.0
4,41,1,Tue,555,1541.0,8.0,250.0
0,06,1,Mon,215,8492.0,13.6,670.0
1,12,1,Mon,606,3500.0,2.0,450.0
0,09,0,Mon,206,24000.0,13.6,275.0
8,81,1,Wed,153,2800.0,2.4,112.5
7,74,1,Wed,525,1500.0,3.0,225.0
4,45,1,Tue,512,10600.0,3.6,210.0
3,35,1,Wed,509,19800.0,13.6,700.0
8,89,1,Thu,520,1000.0,4.0,270.0
5,56,1,Thu,469,978.0,3.3,340.0
0,06,1,Mon,484,23400.0,13.6,560.0
1,16,3,Fri,641,24571.0,12.0,786.27
2,29,1,Tue,193,8718.0,7.2,175.0
2,21,1,Thu,428,2273.0,13.6,520.0
0,04,0,Wed,379,1500.0,6.5,400.0
5,51,0,Wed,200,3185.0,7.2,370.0
9,99,0,Tue,156,2000.0,1.7,170.0
1,16,1,Mon,46,24510.0,13.6,230.0
1,14,1,Wed,381,5555.0,5.0,250.0
3,37,2,Mon,1017,22765.0,13.6,1850.0
2,21,3,Fri,307,9000.0,12.8,430.0
1,13,0,Wed,53,15000.0,13.6,220.0
0,06,2,Mon,1153,24000.0,13.6,1340.0
3,39,1,Wed,151,5000.0,4.5,100.0
1,10,1,Tue,535,10000.0,13.6,550.0
0,08,1,Mon,660,218.0,1.0,250.0
1,13,1,Thu,402,9362.6,5.6,300.0
8,88,3,Fri,753,13308.0,13.6,850.0
9,97,3,Fri,373,1920.0,3.4,103.09
2,28,1,Wed,391,10250.0,6.8,250.0
3,31,1,Mon,560,18811.0,8.8,360.0
5,50,1,Wed,416,11300.0,6.8,520.0
0,06,1,Mon,569,6390.0,4.0,380.0
3,32,1,Thu,424,20711.0,13.6,490.0
5,59,1,Wed,459,24000.0,13.6,600.0
2,22,1,Wed,323,8100.0,4.0,223.33
8,81,1,Wed,553,7700.0,3.6,358.66
2,29,2,Wed,626,7200.0,13.6,1080.0
4,40,1,Wed,436,1400.0,10.8,650.0
5,54,1,Thu,667,300.0,5.0,350.0
6,67,0,Thu,220,3108.0,2.0,250.0
2,22,1,Wed,525,1470.0,1.6,350.0
1,19,1,Wed,561,10444.0,4.8,400.0
1,19,1,Thu,170,25000.0,13.6,275.0
0,04,1,Thu,630,3720.0,13.6,930.0
9,91,1,Thu,456,8683.0,4.0,260.0
2,23,1,Tue,256,24000.0,10.0,320.0
1,14,1,Thu,413,23000.0,13.6,485.0
8,85,1,Tue,670,11000.0,6.8,296.67
0,06,1,Thu,554,12508.8,13.6,720.0
2,20,1,Thu,731,21650.0,9.2,400.0
5,50,1,Wed,315,5000.0,8.4,275.0
8,85,4,Fri,219,6000.0,7.0,260.0
2,23,1,Thu,319,16550.0,4.5,150.0
0,06,2,Wed,43,21570.0,13.6,2000.0
4,41,1,Thu,568,3957.0,6.8,400.0
2,20,1,Tue,311,18000.0,13.6,420.0
0,06,1,Thu,441,14000.0,13.6,450.0
8,89,1,Mon,374,5099.0,4.5,250.9
6,68,1,Tue,525,5900.0,3.0,392.5
0,06,1,Thu,609,492.0,27.2,533.33
5,50,1,Thu,198,12670.0,10.8,560.0
1,13,1,Mon,628,1400.0,13.6,350.0
8,83,1,Thu,865,8331.6,13.6,1200.0
3,30,1,Mon,535,958.0,2.6,375.0
9,91,1,Mon,271,2500.0,1.8,155.0
7,74,1,Wed,472,1175.0,7.0,400.0
7,76,3,Fri,622,1440.0,13.6,710.0
3,30,1,Thu,303,7000.0,7.0,200.0
1,14,1,Wed,487,10700.0,9.0,325.0
4,44,3,Fri,466,3728.0,1.6,200.0
2,25,2,Tue,367,6036.0,4.8,225.0
1,16,3,Fri,599,3260.0,2.4,220.0
1,19,4,Thu,941,2500.0,13.6,1950.0
5,50,1,Wed,246,800.0,2.2,150.0
6,68,1,Wed,325,10038.0,12.4,410.0
2,21,1,Tue,329,4906.0,13.6,450.0
2,20,3,Fri,278,24375.0,13.6,330.0
1,16,0,Thu,151,5000.0,8.5,271.37
0,04,0,Tue,518,2100.0,5.7,315.0
0,09,1,Mon,144,20000.0,13.6,670.0
2,28,1,Mon,445,24000.0,13.6,490.0
1,19,1,Tue,109,1156.0,2.5,125.0
9,99,1,Mon,291,5000.0,3.6,225.0
5,50,1,Mon,553,1782.0,6.0,367.5
2,28,2,Tue,244,12000.0,6.8,250.0
2,28,3,Fri,460,5000.0,13.6,580.0
2,20,1,Thu,610,1935.0,1.2,240.0
5,55,1,Tue,490,3600.0,2.4,266.67
1,13,0,Thu,16,2450.0,10.2,249.3
8,85,1,Tue,394,17000.0,13.6,550.0
7,77,1,Tue,411,15405.0,16.4,485.45
8,86,1,Tue,505,18198.0,13.6,590.0
7,75,0,Thu,124,2000.0,6.4,240.0
0,02,1,Mon,652,2056.7,6.1,220.0
6,68,1,Wed,290,5500.0,3.6,220.0
8,89,1,Mon,242,5440.0,4.0,426.67
7,73,1,Wed,692,8620.0,6.0,901.46
8,87,1,Mon,742,24640.0,12.8,870.0
6,67,1,Tue,653,4830.0,3.2,290.0
6,68,1,Mon,391,10880.0,4.0,297.5
2,21,1,Tue,412,6340.0,5.5,275.0
7,79,1,Mon,477,15000.0,8.0,300.0
1,16,5,Wed,571,24530.0,15.0,800.0
2,20,1,Wed,481,19080.0,13.6,690.0
4,42,1,Wed,175,10755.6,6.8,365.0
0,06,1,Wed,709,20000.0,13.6,400.0
2,29,1,Tue,316,2000.0,2.4,220.0
1,15,1,Tue,526,5500.0,7.0,500.0
4,41,1,Wed,602,3845.0,4.4,360.0
5,59,1,Thu,124,15050.0,9.6,520.0
7,73,1,Mon,467,5750.0,3.0,261.36
8,88,1,Tue,309,15000.0,13.6,420.0
5,59,3,Fri,442,1475.0,2.0,176.67
3,38,1,Mon,182,5400.0,13.6,320.0
5,59,1,Mon,479,500.0,9.0,450.0
2,27,1,Mon,398,6391.0,6.8,240.0
1,14,1,Tue,647,4500.0,3.5,300.0
6,63,1,Mon,570,4000.0,6.5,400.0
1,14,0,Thu,349,660.0,13.2,485.0
5,51,3,Fri,601,3589.0,3.6,200.0
0,08,1,Wed,263,1100.0,5.3,330.0
3,31,1,Tue,362,24000.0,13.6,440.0
0,08,1,Mon,387,5000.0,10.0,480.0
0,01,1,Tue,318,3900.0,5.0,395.0
6,68,1,Tue,373,2000.0,1.6,150.0
1,16,1,Mon,634,14960.0,13.6,720.0
4,49,1,Mon,472,1403.0,2.8,331.09
6,67,0,Mon,755,12362.0,13.6,780.0
9,92,1,Thu,667,2714.0,2.0,400.0
7,73,3,Fri,414,2000.0,1.6,226.67
7,78,1,Thu,821,2119.0,2.4,330.0
0,04,0,Mon,387,6333.0,13.6,230.0
2,23,0,Wed,281,2500.0,4.0,221.24
0,02,1,Mon,417,2860.0,2.0,210.0
3,31,1,Thu,319,12000.0,4.8,250.0
2,21,1,Tue,309,4400.0,8.8,160.0
2,21,1,Tue,532,10603.0,6.0,250.0
1,13,0,Thu,16,3036.0,13.6,148.5
2,27,1,Wed,361,12020.0,5.2,275.0
5,51,1,Thu,450,5874.0,13.6,630.0
3,33,1,Mon,418,24900.0,13.6,750.0
2,23,1,Wed,272,20000.0,13.6,350.0
0,02,1,Thu,463,8383.0,15.4,500.0
2,25,1,Mon,691,12000.0,7.0,450.0
7,74,0,Fri,88,12000.0,13.6,200.0
9,98,0,Tue,324,17472.0,10.4,420.0
2,20,1,Thu,270,12383.0,6.5,195.0
9,91,1,Thu,239,24000.0,13.6,400.0
1,15,1,Mon,646,24000.0,10.4,300.0
7,71,1,Wed,420,2800.0,3.0,206.67
4,47,1,Thu,562,620.0,3.2,200.0
0,08,3,Fri,250,8165.0,6.55,215.0
4,47,3,Fri,562,20000.0,13.6,635.0
6,61,1,Thu,201,2263.0,2.4,210.0
8,81,1,Thu,572,2900.0,2.0,204.06
3,33,1,Tue,430,22000.0,13.6,600.0
7,71,0,Thu,358,24000.0,13.6,390.0
1,19,1,Tue,203,6000.0,5.6,175.0
1,12,1,Tue,683,20000.0,13.6,680.0
0,04,1,Mon,420,21000.0,12.0,450.0
7,78,1,Tue,682,25000.0,13.6,780.0
3,38,3,Fri,16,17520.0,9.6,175.0
0,06,1,Wed,479,15700.0,13.6,500.0
4,49,1,Mon,433,2994.0,3.0,243.33
7,74,1,Wed,473,2000.0,4.0,250.0
5,59,1,Thu,513,3816.0,9.6,610.0
8,89,3,Fri,612,7500.0,4.5,270.89
2,21,3,Fri,322,6595.0,13.6,430.0
1,12,0,Tue,336,25000.0,13.6,430.0
3,39,3,Fri,143,24777.0,13.6,190.0
2,20,1,Tue,659,5307.0,4.0,300.0
0,06,3,Fri,461,24000.0,13.6,700.0
4,47,1,Thu,536,5564.0,7.6,450.0
9,93,1,Mon,492,4543.8,4.4,233.33
3,39,1,Thu,104,2350.0,6.8,200.0
2,21,1,Wed,353,15000.0,13.6,440.0
2,25,1,Thu,173,4108.0,8.0,165.0
8,89,1,Tue,835,22158.0,13.6,1050.0
5,53,1,Thu,584,650.0,2.6,270.0
9,97,3,Fri,202,5280.0,8.8,246.62
3,35,1,Thu,402,2700.0,6.5,320.0
0,08,1,Thu,16,6000.0,13.6,750.0
5,59,1,Mon,301,10670.0,13.6,580.0
7,74,1,Tue,619,3860.0,3.0,286.67
2,24,1,Wed,329,11330.0,12.4,450.0
5,53,1,Thu,636,12000.0,6.0,480.0
1,14,1,Mon,94,5720.0,8.8,240.0
4,48,3,Fri,505,1530.0,2.4,163.99
1,12,1,Mon,357,24000.0,13.6,500.0
9,99,1,Mon,367,24500.0,13.6,440.0
8,89,1,Tue,400,12635.0,6.6,265.0
5,50,1,Thu,246,1620.0,2.2,200.0
9,99,1,Mon,418,4520.0,7.2,275.0
5,59,1,Wed,335,15000.0,13.6,530.0
6,67,1,Wed,572,1581.0,3.6,360.0
1,13,0,Tue,281,10000.0,13.6,426.36
5,58,1,Thu,549,15000.0,13.6,650.0
5,51,1,Tue,510,22660.0,13.6,1050.0
1,15,0,Tue,342,7044.0,2.8,240.0
4,47,1,Tue,554,1982.0,4.4,190.0
1,13,3,Fri,175,21250.0,13.6,450.0
0,04,0,Fri,347,1272.0,2.8,220.0
